#taxpath	ASW-S_2.bins	ASW-S_4.bins	ASW-S_5.bins	ASW_1.bins	ASW_2.bins	ASW_3.bins	ASW_4.bins	ASW_5.bins	Control1.bins	Control2.bins	Control3.bins	Control4.bins	Control5.bins	Field1.bins	Field2.bins	Field3.bins	Field4.bins	Field5.bins	SO4_1.bins	SO4_2.bins	SO4_3.bins	SO4_4.bins	SO4_5.bins
root__Root;domain__Bacteria;phylum__WPS-2;class__unknown;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_217667	3	8	19	3	16	16	20	0	3	29	5	16	19	11	12	6	10	6	10	14	2	6	19
root__Root;domain__Bacteria;phylum__WPS-2;class__unknown;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_217615	1	0	11	1	4	2	1	2	3	1	0	3	1	2	4	0	0	0	0	3	0	4	5
root__Root;domain__Bacteria;phylum__WPS-2;class__unknown;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_217568	1	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
root__Root;domain__Bacteria;phylum__WPS-2;class__unknown;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_140373	1	0	1	1	0	0	0	3	0	0	0	0	0	2	1	2	2	7	0	4	0	2	3
root__Root;domain__Bacteria;phylum__WPS-2;class__unknown;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_140328	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
root__Root;domain__Bacteria;phylum__WPS-2;class__unknown;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_140300	0	1	2	1	0	1	6	1	1	0	0	4	6	18	14	13	22	28	1	1	0	0	7
root__Root;domain__Bacteria;phylum__WPS-2;class__unknown;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_140247	3	1	0	0	2	3	3	1	0	2	2	0	1	5	2	3	4	6	0	3	0	0	1
root__Root;domain__Bacteria;phylum__WPS-2;class__unknown;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_140215	3	1	1	0	0	2	1	3	2	0	0	3	5	5	0	1	0	0	0	10	3	9	5
root__Root;domain__Bacteria;phylum__WPS-2;class__unknown;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_140197	2	1	0	0	0	0	1	2	0	0	0	1	1	0	1	0	1	0	0	3	0	0	1
root__Root;domain__Bacteria;phylum__WPS-2;class__unknown;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_138280	0	0	0	0	1	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	3
root__Root;domain__Bacteria;phylum__WOR-1;class__unknown;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_225156	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Verrucomicrobiales;family__Verrucomicrobiaceae;genus__Roseimicrobium;otu__silva_138_complink_cons_otu_138242	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Verrucomicrobiales;family__Verrucomicrobiaceae;genus__Prosthecobacter;otu__silva_138_complink_cons_otu_222445	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Verrucomicrobiales;family__Rubritaleaceae;genus__Luteolibacter;otu__silva_138_complink_cons_otu_184534	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__S-BQ2-57soilgroup;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_98666	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	2	0	3	2	2	2	0	1
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__S-BQ2-57soilgroup;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_8428	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__S-BQ2-57soilgroup;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_62181	0	2	0	2	3	6	2	1	20	13	2	18	9	25	14	12	39	41	11	23	9	13	18
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__S-BQ2-57soilgroup;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_59866	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__S-BQ2-57soilgroup;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_59865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__S-BQ2-57soilgroup;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_4792	0	0	1	0	0	1	0	1	1	0	1	4	1	2	0	1	5	1	0	6	2	2	1
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__S-BQ2-57soilgroup;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_4787	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	2	0	0	2	1	1	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__S-BQ2-57soilgroup;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_41713	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	1
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__S-BQ2-57soilgroup;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_41708	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	2	0	2	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__S-BQ2-57soilgroup;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_37686	0	0	0	0	0	0	0	0	1	0	2	1	0	3	3	2	3	6	0	0	1	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__S-BQ2-57soilgroup;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_202954	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__S-BQ2-57soilgroup;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_193742	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__S-BQ2-57soilgroup;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_174221	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__S-BQ2-57soilgroup;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_172393	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__S-BQ2-57soilgroup;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_155255	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	5	0	1	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__S-BQ2-57soilgroup;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_151739	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__S-BQ2-57soilgroup;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_150306	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__S-BQ2-57soilgroup;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_139285	0	0	0	0	0	0	0	0	2	2	1	1	2	6	2	3	9	3	0	2	0	2	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__S-BQ2-57soilgroup;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_137367	0	0	0	0	0	0	0	2	0	0	0	1	0	3	2	3	4	3	0	0	0	1	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__S-BQ2-57soilgroup;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_121761	0	0	0	0	0	0	0	0	0	0	1	2	1	0	1	1	1	0	1	6	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__S-BQ2-57soilgroup;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_120320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__S-BQ2-57soilgroup;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_119255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__S-BQ2-57soilgroup;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_11608	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	2	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__S-BQ2-57soilgroup;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_111230	0	0	0	0	0	0	0	0	2	1	0	1	1	0	0	1	0	0	5	0	2	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_99721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_98975	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_98690	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_98429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_98416	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_97967	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	2	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_97861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_97562	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_97538	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_97486	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_9745	0	1	0	0	1	1	0	0	0	1	1	2	4	1	3	0	0	1	0	2	2	2	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_97338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_97241	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	2	0	1	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_97186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_96831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_96402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_96077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_92718	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_86694	4	0	1	0	1	1	0	1	2	2	0	5	5	2	0	8	5	5	4	1	0	1	1
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_8535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_84162	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	2	1	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_80614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_80509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_80028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_72844	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_62157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_62121	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_62076	0	1	0	1	6	2	3	6	4	3	3	2	7	3	3	2	4	2	4	8	2	3	3
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_59931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	1
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_59925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_59923	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_59914	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_59909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_59897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_59880	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_57274	0	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	2	0	0	1
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_56162	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_54973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_54928	0	0	1	0	0	3	0	0	4	0	0	3	1	1	0	0	0	0	1	6	0	3	1
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_54901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_54863	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_54852	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_54843	1	0	0	0	0	1	0	1	0	1	1	0	0	1	2	1	4	4	0	0	0	0	1
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_54813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_54698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_54689	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_5419	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_41712	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_41710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_39648	1	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_35277	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_30841	0	0	0	0	0	0	0	1	3	0	0	0	1	0	0	3	1	0	1	1	0	0	1
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_226842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_217612	0	0	0	0	0	2	0	1	11	2	1	5	4	2	2	1	3	5	1	1	2	1	6
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_215517	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_214905	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_210296	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_206907	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_20184	0	0	0	3	1	0	0	0	2	2	1	3	1	0	0	2	0	0	2	0	0	2	3
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_200009	2	0	0	4	1	5	2	3	6	9	16	8	6	4	3	0	0	1	8	18	1	4	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_195348	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_195338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales;family__Pedosphaeraceae;genus__unknown;otu__silva_138_complink_cons_otu_192928	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	1	3	0	0	0
